PKAIZ	33982
Empoleon	hail
Empoleon	headbutt
Empoleon	hidden power
Empoleon	hydro cannon
Empoleon	hydro pump
Empoleon	hyper beam
Empoleon	ice beam
Empoleon	icy wind
Empoleon	iron defense
Empoleon	knock off
Empoleon	metal claw
Empoleon	mist
Empoleon	mud sport
Empoleon	mud-slap
Empoleon	natural gift
Empoleon	peck
Empoleon	pluck
Empoleon	pound
Empoleon	protect
Empoleon	rain dance
Empoleon	rest
Empoleon	return
Empoleon	roar
Empoleon	rock climb
Empoleon	rock slide
Empoleon	rock smash
Empoleon	rock tomb
Empoleon	secret power
Empoleon	shadow claw
Empoleon	signal beam
Empoleon	sleep talk
Empoleon	snore
Empoleon	stealth rock
Empoleon	steel wing
Empoleon	strength
Empoleon	substitute
Empoleon	supersonic
Empoleon	surf
Empoleon	swagger
Empoleon	swords dance
Empoleon	tackle
Empoleon	toxic
Empoleon	water pulse
Empoleon	water sport
Empoleon	waterfall
Empoleon	whirlpool
Empoleon	yawn
Entei	bite
Entei	body slam
Entei	calm mind
Entei	cut
Entei	dig
Entei	double team
Entei	double-edge
Entei	ember
Entei	endure
Entei	eruption
Entei	extrasensory
Entei	facade
Entei	fire blast
Entei	fire fang
Entei	fire spin
Entei	flamethrower
Entei	flash
Entei	frustration
Entei	giga impact
Entei	headbutt
Entei	heat wave
Entei	hidden power
Entei	hyper beam
Entei	iron head
Entei	iron tail
Entei	lava plume
Entei	leer
Entei	mimic
Entei	mud-slap
Entei	natural gift
Entei	overheat
Entei	protect
Entei	psych up
Entei	rain dance
Entei	reflect
Entei	rest
Entei	return
Entei	roar
Entei	rock climb
Entei	rock smash
Entei	sandstorm
Entei	secret power
Entei	shadow ball
Entei	sleep talk
Entei	snore
Entei	solarbeam
Entei	stomp
Entei	stone edge
Entei	strength
Entei	substitute
Entei	sunny day
Entei	swagger
Entei	swift
Entei	toxic
Entei	will-o-wisp
Espeon	attract
Espeon	baton pass
Espeon	bite
Espeon	body slam
Espeon	calm mind
Espeon	captivate
Espeon	charm
Espeon	confusion
Espeon	covet
Espeon	curse
Espeon	cut
Espeon	detect
Espeon	dig
Espeon	double team
Espeon	double-edge
Espeon	dream eater
Espeon	endure
Espeon	facade
Espeon	fake tears
Espeon	flail
Espeon	flash
Espeon	frustration
Espeon	future sight
Espeon	giga impact
Espeon	grass knot
Espeon	growl
Espeon	headbutt
Espeon	heal bell
Espeon	helping hand
Espeon	hidden power
Espeon	hyper beam
Espeon	iron tail
Espeon	last resort
Espeon	light screen
Espeon	mimic
Espeon	morning sun
Espeon	mud-slap
Espeon	natural gift
Espeon	nightmare
Espeon	power swap
Espeon	protect
Espeon	psybeam
Espeon	psych up
Espeon	psychic
Espeon	quick attack
Espeon	rain dance
Espeon	reflect
Espeon	rest
Espeon	return
Espeon	role play
Espeon	sand-attack
Espeon	secret power
Espeon	shadow ball
Espeon	signal beam
Espeon	skill swap
Espeon	sleep talk
Espeon	snore
Espeon	substitute
Espeon	sunny day
Espeon	swagger
Espeon	swift
Espeon	tackle
Espeon	tail whip
Espeon	take down
Espeon	tickle
Espeon	toxic
Espeon	trick
Espeon	trick room
Espeon	trump card
Espeon	wish
Espeon	yawn
Espeon	zen headbutt
Exeggcute	ancientpower
Exeggcute	attract
Exeggcute	barrage
Exeggcute	bullet seed
Exeggcute	captivate
Exeggcute	confusion
Exeggcute	curse
Exeggcute	double team
Exeggcute	double-edge
Exeggcute	dream eater
Exeggcute	endure
Exeggcute	energy ball
Exeggcute	explosion
Exeggcute	facade
Exeggcute	flash
Exeggcute	frustration
Exeggcute	giga drain
Exeggcute	grass knot
Exeggcute	gravity
Exeggcute	hidden power
Exeggcute	hypnosis
Exeggcute	ingrain
Exeggcute	leaf storm
Exeggcute	leech seed
Exeggcute	light screen
Exeggcute	lucky chant
Exeggcute	mimic
Exeggcute	moonlight
Exeggcute	natural gift
Exeggcute	nature power
Exeggcute	nightmare
Exeggcute	poisonpowder
Exeggcute	power swap
Exeggcute	protect
Exeggcute	psych up
Exeggcute	psychic
Exeggcute	reflect
Exeggcute	rest
Exeggcute	return
Exeggcute	rollout
Exeggcute	secret power
Exeggcute	seed bomb
Exeggcute	selfdestruct
Exeggcute	skill swap
Exeggcute	sleep powder
Exeggcute	sleep talk
Exeggcute	sludge bomb
Exeggcute	snore
Exeggcute	solarbeam
Exeggcute	strength
Exeggcute	stun spore
Exeggcute	substitute
Exeggcute	sunny day
Exeggcute	swagger
Exeggcute	sweet scent
Exeggcute	swords dance
Exeggcute	synthesis
Exeggcute	thief
Exeggcute	toxic
Exeggcute	trick room
Exeggcute	uproar
Exeggcute	wish
Exeggcute	worry seed
Exeggutor	ancientpower
Exeggutor	attract
Exeggutor	barrage
Exeggutor	bullet seed
Exeggutor	captivate
Exeggutor	confusion
Exeggutor	curse
Exeggutor	double team
Exeggutor	double-edge
Exeggutor	dream eater
Exeggutor	egg bomb
Exeggutor	endure
Exeggutor	energy ball
Exeggutor	explosion
Exeggutor	facade
Exeggutor	flash
Exeggutor	frustration
Exeggutor	giga drain
Exeggutor	giga impact
Exeggutor	grass knot
Exeggutor	gravity
Exeggutor	headbutt
Exeggutor	hidden power
Exeggutor	hyper beam
Exeggutor	hypnosis
Exeggutor	ingrain
Exeggutor	leaf storm
Exeggutor	leech seed
Exeggutor	light screen
Exeggutor	low kick
Exeggutor	lucky chant
Exeggutor	mimic
Exeggutor	moonlight
Exeggutor	natural gift
Exeggutor	nature power
Exeggutor	nightmare
Exeggutor	poisonpowder
Exeggutor	power swap
Exeggutor	protect
Exeggutor	psych up
Exeggutor	psychic
Exeggutor	reflect
Exeggutor	rest
Exeggutor	return
Exeggutor	rollout
Exeggutor	secret power
Exeggutor	seed bomb
Exeggutor	selfdestruct
Exeggutor	skill swap
Exeggutor	sleep powder
Exeggutor	sleep talk
Exeggutor	sludge bomb
Exeggutor	snore
Exeggutor	solarbeam
Exeggutor	stomp
Exeggutor	strength
Exeggutor	stun spore
Exeggutor	substitute
Exeggutor	sunny day
Exeggutor	swagger
Exeggutor	sweet scent
Exeggutor	swords dance
Exeggutor	synthesis
Exeggutor	thief
Exeggutor	toxic
Exeggutor	trick room
Exeggutor	uproar
Exeggutor	wish
Exeggutor	wood hammer
Exeggutor	worry seed
Exeggutor	zen headbutt
Exploud	astonish
Exploud	attract
Exploud	avalanche
Exploud	bite
Exploud	blizzard
Exploud	body slam
Exploud	brick break
Exploud	captivate
Exploud	counter
Exploud	crunch
Exploud	defense curl
Exploud	double team
Exploud	double-edge
Exploud	dynamicpunch
Exploud	earthquake
Exploud	endeavor
Exploud	endure
Exploud	extrasensory
Exploud	facade
Exploud	fire blast
Exploud	fire fang
Exploud	fire punch
Exploud	flamethrower
Exploud	fling
Exploud	focus blast
Exploud	frustration
Exploud	giga impact
Exploud	hammer arm
Exploud	headbutt
Exploud	hidden power
Exploud	howl
Exploud	hyper beam
Exploud	hyper voice
Exploud	ice beam
Exploud	ice fang
Exploud	ice punch
Exploud	icy wind
Exploud	low kick
Exploud	mega kick
Exploud	mega punch
Exploud	mimic
Exploud	mud-slap
Exploud	natural gift
Exploud	outrage
Exploud	overheat
Exploud	pound
Exploud	protect
Exploud	psych up
Exploud	rain dance
Exploud	rest
Exploud	return
Exploud	roar
Exploud	rock climb
Exploud	rock slide
Exploud	rock smash
Exploud	rock tomb
Exploud	rollout
Exploud	screech
Exploud	secret power
Exploud	seismic toss
Exploud	shadow ball
Exploud	shock wave
Exploud	sleep talk
Exploud	smellingsalt
Exploud	smokescreen
Exploud	snore
Exploud	solarbeam
Exploud	stomp
Exploud	strength
Exploud	substitute
Exploud	sunny day
Exploud	supersonic
Exploud	surf
Exploud	swagger
Exploud	take down
Exploud	taunt
Exploud	teeter dance
Exploud	thunder fang
Exploud	thunderpunch
Exploud	torment
Exploud	toxic
Exploud	uproar
Exploud	water pulse
Exploud	whirlpool
Exploud	zen headbutt
Farfetch'd	aerial ace
Farfetch'd	agility
Farfetch'd	air cutter
Farfetch'd	air slash
Farfetch'd	attract
Farfetch'd	baton pass
Farfetch'd	body slam
Farfetch'd	captivate
Farfetch'd	covet
Farfetch'd	curse
Farfetch'd	cut
Farfetch'd	defog
Farfetch'd	double team
Farfetch'd	double-edge
Farfetch'd	endure
Farfetch'd	facade
Farfetch'd	false swipe
Farfetch'd	featherdance
Farfetch'd	feint
Farfetch'd	flail
Farfetch'd	fly
Farfetch'd	foresight
Farfetch'd	frustration
Farfetch'd	fury attack
Farfetch'd	fury cutter
Farfetch'd	gust
Farfetch'd	headbutt
Farfetch'd	heat wave
Farfetch'd	hidden power
Farfetch'd	iron tail
Farfetch'd	knock off
Farfetch'd	last resort
Farfetch'd	leaf blade
Farfetch'd	leer
Farfetch'd	mimic
Farfetch'd	mirror move
Farfetch'd	mud-slap
Farfetch'd	natural gift
Farfetch'd	night slash
Farfetch'd	ominous wind
Farfetch'd	peck
Farfetch'd	pluck
Farfetch'd	poison jab
Farfetch'd	protect
Farfetch'd	psych up
Farfetch'd	quick attack
Farfetch'd	rest
Farfetch'd	return
Farfetch'd	roost
Farfetch'd	sand-attack
Farfetch'd	secret power
Farfetch'd	slash
Farfetch'd	sleep talk
Farfetch'd	snore
Farfetch'd	steel wing
Farfetch'd	substitute
Farfetch'd	sunny day
Farfetch'd	swagger
Farfetch'd	swift
Farfetch'd	swords dance
Farfetch'd	thief
Farfetch'd	toxic
Farfetch'd	twister
Farfetch'd	u-turn
Farfetch'd	uproar
Farfetch'd	wish
Farfetch'd	yawn
Fearow	aerial ace
Fearow	agility
Fearow	air cutter
Fearow	assurance
Fearow	astonish
Fearow	attract
Fearow	baton pass
Fearow	captivate
Fearow	defog
Fearow	double team
Fearow	double-edge
Fearow	drill peck
Fearow	endure
Fearow	facade
Fearow	faint attack
Fearow	false swipe
Fearow	featherdance
Fearow	fly
Fearow	frustration
Fearow	fury attack
Fearow	giga impact
Fearow	growl
Fearow	heat wave
Fearow	hidden power
Fearow	hyper beam
Fearow	leer
Fearow	mimic
Fearow	mirror move
Fearow	mud-slap
Fearow	natural gift
Fearow	ominous wind
Fearow	peck
Fearow	pluck
Fearow	protect
Fearow	pursuit
Fearow	quick attack
Fearow	rain dance
Fearow	rest
Fearow	return
Fearow	roost
Fearow	scary face
Fearow	secret power
Fearow	sky attack
Fearow	sleep talk
Fearow	snore
Fearow	steel wing
Fearow	substitute
Fearow	sunny day
Fearow	swagger
Fearow	swift
Fearow	tailwind
Fearow	thief
Fearow	toxic
Fearow	tri attack
Fearow	twister
Fearow	u-turn
Fearow	uproar
Fearow	whirlwind
Feebas	attract
Feebas	blizzard
Feebas	captivate
Feebas	confuse ray
Feebas	dive
Feebas	double team
Feebas	double-edge
Feebas	dragonbreath
Feebas	endure
Feebas	facade
Feebas	flail
Feebas	frustration
Feebas	hail
Feebas	haze
Feebas	hidden power
Feebas	hypnosis
Feebas	ice beam
Feebas	icy wind
Feebas	light screen
Feebas	mimic
Feebas	mirror coat
Feebas	mist
Feebas	mud sport
Feebas	natural gift
Feebas	protect
Feebas	rain dance
Feebas	rest
Feebas	return
Feebas	secret power
Feebas	sleep talk
Feebas	snore
Feebas	splash
Feebas	substitute
Feebas	surf
Feebas	swagger
Feebas	tackle
Feebas	tickle
Feebas	toxic
Feebas	water pulse
Feebas	waterfall
Feebas	whirlpool
Feraligatr	aerial ace
Feraligatr	agility
Feraligatr	ancientpower
Feraligatr	aqua jet
Feraligatr	aqua tail
Feraligatr	attract
Feraligatr	avalanche
Feraligatr	bite
Feraligatr	blizzard
Feraligatr	body slam
Feraligatr	brick break
Feraligatr	captivate
Feraligatr	counter
Feraligatr	crunch
Feraligatr	cut
Feraligatr	dig
Feraligatr	dive
Feraligatr	double team
Feraligatr	double-edge
Feraligatr	dragon claw
Feraligatr	dragon dance
Feraligatr	dragon pulse
Feraligatr	dynamicpunch
Feraligatr	earthquake
Feraligatr	endure
Feraligatr	facade
Feraligatr	flail
Feraligatr	fling
Feraligatr	focus blast
Feraligatr	focus punch
Feraligatr	frustration
Feraligatr	fury cutter
Feraligatr	giga impact
Feraligatr	hail
Feraligatr	headbutt
Feraligatr	hidden power
Feraligatr	hydro cannon
Feraligatr	hydro pump
Feraligatr	hyper beam
Feraligatr	ice beam
Feraligatr	ice fang
Feraligatr	ice punch
Feraligatr	icy wind
Feraligatr	iron tail
Feraligatr	leer
Feraligatr	low kick
Feraligatr	mega kick
Feraligatr	mega punch
Feraligatr	metal claw
Feraligatr	mimic
Feraligatr	mud sport
Feraligatr	mud-slap
Feraligatr	natural gift
Feraligatr	outrage
Feraligatr	protect
Feraligatr	rage
Feraligatr	rain dance
Feraligatr	rest
Feraligatr	return
Feraligatr	roar
Feraligatr	rock climb
Feraligatr	rock slide
Feraligatr	rock smash
Feraligatr	rock tomb
Feraligatr	scary face
Feraligatr	scratch
Feraligatr	screech
Feraligatr	secret power
Feraligatr	seismic toss
Feraligatr	shadow claw
Feraligatr	slash
Feraligatr	sleep talk
Feraligatr	snore
Feraligatr	spite
Feraligatr	strength
Feraligatr	substitute
Feraligatr	superpower
Feraligatr	surf
Feraligatr	swagger
Feraligatr	swords dance
Feraligatr	thrash
Feraligatr	toxic
Feraligatr	uproar
Feraligatr	water gun
Feraligatr	water pulse
Feraligatr	water sport
Feraligatr	waterfall
Feraligatr	whirlpool
Finneon	agility
Finneon	air cutter
Finneon	aqua ring
Finneon	aqua tail
Finneon	attract
Finneon	blizzard
Finneon	bounce
Finneon	brine
Finneon	captivate
Finneon	charm
Finneon	defog
Finneon	dive
Finneon	double team
Finneon	endure
Finneon	facade
Finneon	flail
Finneon	flash
Finneon	frustration
Finneon	gust
Finneon	hail
Finneon	hidden power
Finneon	ice beam
Finneon	icy wind
Finneon	natural gift
Finneon	ominous wind
Finneon	payback
Finneon	pound
Finneon	protect
Finneon	psybeam
Finneon	psych up
Finneon	rain dance
Finneon	rest
Finneon	return
Finneon	safeguard
Finneon	secret power
Finneon	silver wind
Finneon	sleep talk
Finneon	snore
Finneon	splash
Finneon	substitute
Finneon	surf
Finneon	swagger
Finneon	sweet kiss
Finneon	swift
Finneon	tailwind
Finneon	tickle
Finneon	toxic
Finneon	twister
Finneon	u-turn
Finneon	water gun
Finneon	water pulse
Finneon	waterfall
Finneon	whirlpool
Flaaffy	attract
Flaaffy	body slam
Flaaffy	brick break
Flaaffy	captivate
Flaaffy	charge
Flaaffy	charge beam
Flaaffy	cotton spore
Flaaffy	counter
Flaaffy	defense curl
Flaaffy	discharge
Flaaffy	double team
Flaaffy	double-edge
Flaaffy	dynamicpunch
Flaaffy	endure
Flaaffy	facade
Flaaffy	fire punch
Flaaffy	flash
Flaaffy	flatter
Flaaffy	fling
Flaaffy	focus punch
Flaaffy	frustration
Flaaffy	growl
Flaaffy	headbutt
Flaaffy	heal bell
Flaaffy	hidden power
Flaaffy	iron tail
Flaaffy	light screen
Flaaffy	magnet rise
Flaaffy	mega kick
Flaaffy	mega punch
Flaaffy	mimic
Flaaffy	natural gift
Flaaffy	odor sleuth
Flaaffy	power gem
Flaaffy	protect
Flaaffy	rain dance
Flaaffy	reflect
Flaaffy	rest
Flaaffy	return
Flaaffy	rock smash
Flaaffy	safeguard
Flaaffy	sand-attack
Flaaffy	screech
Flaaffy	secret power
Flaaffy	seismic toss
Flaaffy	shock wave
Flaaffy	signal beam
Flaaffy	sleep talk
Flaaffy	snore
Flaaffy	strength
Flaaffy	substitute
Flaaffy	swagger
Flaaffy	swift
Flaaffy	tackle
Flaaffy	take down
Flaaffy	thunder
Flaaffy	thunder wave
Flaaffy	thunderbolt
Flaaffy	thunderpunch
Flaaffy	thundershock
Flaaffy	toxic
Flareon	attract
Flareon	baton pass
Flareon	bite
Flareon	body slam
Flareon	captivate
Flareon	charm
Flareon	covet
Flareon	curse
Flareon	detect
Flareon	dig
Flareon	double team
Flareon	double-edge
Flareon	ember
Flareon	endure
Flareon	facade
Flareon	fake tears
Flareon	fire blast
Flareon	fire fang
Flareon	fire spin
Flareon	flail
Flareon	flamethrower
Flareon	frustration
Flareon	giga impact
Flareon	growl
Flareon	headbutt
Flareon	heal bell
Flareon	heat wave
Flareon	helping hand
Flareon	hidden power
Flareon	hyper beam
Flareon	iron tail
Flareon	last resort
Flareon	lava plume
Flareon	leer
Flareon	mimic
Flareon	mud-slap
Flareon	natural gift
Flareon	overheat
Flareon	protect
Flareon	quick attack
Flareon	rain dance
Flareon	rest
Flareon	return
Flareon	roar
Flareon	rock smash
Flareon	sand-attack
Flareon	scary face
Flareon	secret power
Flareon	shadow ball
Flareon	sleep talk
Flareon	smog
Flareon	snore
Flareon	strength
Flareon	substitute
Flareon	sunny day
Flareon	superpower
Flareon	swagger
Flareon	swift
Flareon	tackle
Flareon	tail whip
Flareon	take down
Flareon	tickle
Flareon	toxic
Flareon	trump card
Flareon	will-o-wisp
Flareon	wish
Flareon	yawn
Floatzel	agility
Floatzel	aqua jet
Floatzel	aqua tail
Floatzel	attract
Floatzel	baton pass
Floatzel	blizzard
Floatzel	brick break
Floatzel	brine
Floatzel	bulk up
Floatzel	captivate
Floatzel	crunch
Floatzel	dig
Floatzel	dive
Floatzel	double team
Floatzel	doubleslap
Floatzel	endure
Floatzel	facade
Floatzel	focus blast
Floatzel	focus punch
Floatzel	frustration
Floatzel	fury cutter
Floatzel	fury swipes
Floatzel	giga impact
Floatzel	growl
Floatzel	hail
Floatzel	headbutt
Floatzel	hidden power
Floatzel	hyper beam
Floatzel	ice beam
Floatzel	ice fang
Floatzel	ice punch
Floatzel	icy wind
Floatzel	iron tail
Floatzel	mud-slap
Floatzel	natural gift
Floatzel	odor sleuth
Floatzel	payback
Floatzel	protect
Floatzel	pursuit
Floatzel	quick attack
Floatzel	rain dance
Floatzel	razor wind
Floatzel	rest
Floatzel	return
Floatzel	roar
Floatzel	rock smash
Floatzel	rock tomb
Floatzel	secret power
Floatzel	slash
Floatzel	sleep talk
Floatzel	snore
Floatzel	sonicboom
Floatzel	strength
Floatzel	substitute
Floatzel	surf
Floatzel	swagger
Floatzel	swift
Floatzel	taunt
Floatzel	torment
Floatzel	toxic
Floatzel	water gun
Floatzel	water pulse
Floatzel	water sport
Floatzel	waterfall
Floatzel	whirlpool
Flygon	aerial ace
Flygon	air cutter
Flygon	attract
Flygon	bite
Flygon	body slam
Flygon	bug bite
Flygon	captivate
Flygon	crunch
Flygon	defog
Flygon	dig
Flygon	double team
Flygon	double-edge
Flygon	draco meteor
Flygon	dragon claw
Flygon	dragon pulse
Flygon	dragonbreath
Flygon	earth power
Flygon	earthquake
Flygon	endure
Flygon	facade
Flygon	faint attack
Flygon	feint
Flygon	fire blast
Flygon	fire punch
Flygon	fissure
Flygon	flail
Flygon	flamethrower
Flygon	fly
Flygon	focus energy
Flygon	frustration
Flygon	fury cutter
Flygon	giga drain
Flygon	giga impact
Flygon	gust
Flygon	headbutt
Flygon	heat wave
Flygon	hidden power
Flygon	hyper beam
Flygon	iron tail
Flygon	mimic
Flygon	mud shot
Flygon	mud-slap
Flygon	natural gift
Flygon	ominous wind
Flygon	outrage
Flygon	protect
Flygon	quick attack
Flygon	rest
Flygon	return
Flygon	rock slide
Flygon	rock smash
Flygon	rock tomb
Flygon	roost
Flygon	sand tomb
Flygon	sand-attack
Flygon	sandstorm
Flygon	screech
Flygon	secret power
Flygon	silver wind
Flygon	sleep talk
Flygon	snore
Flygon	solarbeam
Flygon	sonicboom
Flygon	steel wing
Flygon	stone edge
Flygon	strength
Flygon	substitute
Flygon	sunny day
Flygon	supersonic
Flygon	swagger
Flygon	swift
Flygon	tailwind
Flygon	thunderpunch
Flygon	toxic
Flygon	twister
Flygon	u-turn
Forretress	attract
Forretress	bide
Forretress	block
Forretress	body slam
Forretress	bug bite
Forretress	captivate
Forretress	counter
Forretress	defense curl
Forretress	dig
Forretress	double team
Forretress	double-edge
Forretress	earthquake
Forretress	endure
Forretress	explosion
Forretress	facade
Forretress	flail
Forretress	flash cannon
Forretress	frustration
Forretress	giga drain
Forretress	giga impact
Forretress	gravity
Forretress	gyro ball
Forretress	headbutt
Forretress	hidden power
Forretress	hyper beam
Forretress	iron defense
Forretress	light screen
Forretress	magnet rise
Forretress	mimic
Forretress	mirror shot
Forretress	natural gift
Forretress	pain split
Forretress	payback
Forretress	pin missile
Forretress	power trick
Forretress	protect
Forretress	rapid spin
Forretress	reflect
Forretress	refresh
Forretress	rest
Forretress	return
Forretress	revenge
Forretress	rock polish
Forretress	rock slide
Forretress	rock smash
Forretress	rock tomb
Forretress	rollout
Forretress	sand tomb
Forretress	sandstorm
Forretress	secret power
Forretress	selfdestruct
Forretress	signal beam
Forretress	sleep talk
Forretress	snore
Forretress	solarbeam
Forretress	spikes
Forretress	stealth rock
Forretress	strength
Forretress	string shot
Forretress	substitute
Forretress	sunny day
Forretress	swagger
Forretress	swift
Forretress	tackle
Forretress	take down
Forretress	toxic
Forretress	toxic spikes
Forretress	zap cannon
Froslass	astonish
Froslass	attract
Froslass	avalanche
Froslass	bide
Froslass	bite
Froslass	blizzard
Froslass	block
Froslass	body slam
Froslass	captivate
Froslass	confuse ray
Froslass	crunch
Froslass	destiny bond
Froslass	disable
Froslass	double team
Froslass	double-edge
Froslass	dream eater
Froslass	embargo
Froslass	endure
Froslass	facade
Froslass	flash
Froslass	fling
Froslass	frustration
Froslass	giga impact
Froslass	hail
Froslass	headbutt
Froslass	hidden power
Froslass	hyper beam
Froslass	ice beam
Froslass	ice fang
Froslass	ice punch
Froslass	ice shard
Froslass	icy wind
Froslass	leer
Froslass	light screen
Froslass	mimic
Froslass	mud-slap
Froslass	natural gift
Froslass	ominous wind
Froslass	pain split
Froslass	payback
Froslass	powder snow
Froslass	protect
Froslass	psych up
Froslass	psychic
Froslass	rain dance
Froslass	rest
Froslass	return
Froslass	rollout
Froslass	safeguard
Froslass	secret power
Froslass	shadow ball
Froslass	shock wave
Froslass	signal beam
Froslass	sing
Froslass	sleep talk
Froslass	snatch
Froslass	snore
Froslass	spikes
Froslass	substitute
